16,1,540.2601050956731,150.4054941489453,560.9208874995016,200.07906798420765,11.0,-1,-1,-1
16,2,474.76072076844326,143.90043053543425,493.18355447229436,184.30110361041855,10.0,-1,-1,-1
16,3,289.625076940471,147.76075740460328,361.874417237183,324.1928691309739,9.0,-1,-1,-1
16,4,506.38605506370203,144.33427237905673,529.8584164664409,204.40977733791138,7.0,-1,-1,-1
16,5,660.4600075022518,145.59244608031042,732.2893904589291,364.08836314864044,2.0,-1,-1,-1
16,6,595.0877174702109,150.82634856657694,678.0305893264308,366.93115795282506,1.0,-1,-1,-1
17,1,540.450633560799,149.83875711973045,560.6637342248117,199.71879232220053,11.0,-1,-1,-1
17,2,469.747001120276,143.41270743562941,489.2411957278296,186.392554194942,10.0,-1,-1,-1
17,3,299.82829983703374,144.1150641250622,371.09690303444205,322.51407760944323,9.0,-1,-1,-1
17,4,507.33166325160454,144.70858966072683,531.1621478137614,206.88512787291052,7.0,-1,-1,-1
17,5,670.4344528644785,146.1994213271205,747.5735296631005,366.2768410343821,2.0,-1,-1,-1
17,6,599.4336128484322,152.66654058223486,687.5384296225984,369.4030614478873,1.0,-1,-1,-1
18,1,543.8860109764497,147.87261626521655,564.6661571599158,198.47420806535888,11.0,-1,-1,-1
18,2,465.26484753642853,142.08530419231863,484.05740659740434,184.20447382004858,10.0,-1,-1,-1
18,3,315.621523536965,145.2064811558491,392.0410319718666,325.12873040429713,9.0,-1,-1,-1
18,4,508.4665053048796,144.60481797645997,532.1378018910285,207.92908011520353,7.0,-1,-1,-1
18,5,679.7153154852957,145.02913962937362,759.8440471167199,367.06477758473125,2.0,-1,-1,-1
18,6,607.6262474715627,152.08442834949142,699.515376956869,369.1726241700844,1.0,-1,-1,-1
19,1,543.2244178198698,146.39939495263351,564.8178684045745,198.0750215586872,11.0,-1,-1,-1
19,2,462.0847015258727,142.46519713998026,479.26250746541984,182.18470755191822,10.0,-1,-1,-1
19,3,324.7530406828736,144.6054605975887,410.4447677779581,328.7793937005184,9.0,-1,-1,-1
19,4,509.99800463509524,143.85020667173376,533.7726538600994,207.9166688630508,7.0,-1,-1,-1
19,5,695.3464124814961,145.14673621430728,772.6150389990541,366.57520350397857,2.0,-1,-1,-1
19,6,625.6947293463052,152.06890586912908,717.0694364879923,368.67547810231014,1.0,-1,-1,-1
20,1,266.3644080514974,167.1164810013494,333.6944813605748,343.36351757576915,16.0,-1,-1,-1
20,2,540.409632680464,146.68159660650014,563.1034067212106,200.2147680628567,11.0,-1,-1,-1
20,3,458.95731604734885,142.03752097001208,476.8160742791571,183.56887338575936,10.0,-1,-1,-1
20,4,334.6068690774141,145.73221514923267,425.460586321659,329.48340800250634,9.0,-1,-1,-1
20,5,510.4223401104464,142.3986183193176,534.7687827586676,208.30577341924644,7.0,-1,-1,-1
20,6,710.2846655742181,142.25101556938415,781.9690029390046,360.19627996952767,2.0,-1,-1,-1
20,7,650.107368858976,150.94629343780863,737.2434892070115,366.6067983269428,1.0,-1,-1,-1
21,1,1080.1154503132054,134.89973660950602,1162.05880915401,378.7668948101755,17.0,-1,-1,-1
21,2,267.27420584118425,167.21094698833969,345.47334254114656,348.9280780524204,16.0,-1,-1,-1
21,3,541.2740683665804,146.5796734575647,563.3551121090416,198.5314821505654,11.0,-1,-1,-1
21,4,455.2069248825385,142.58393274398463,473.3866061952399,185.2328928428488,10.0,-1,-1,-1
21,5,348.56282769790494,142.87279891646057,431.6809789891515,323.79078412165893,9.0,-1,-1,-1
21,6,512.9924063188537,140.60891201955803,537.2276614312414,206.24850778145844,7.0,-1,-1,-1
21,7,729.2837470572806,143.25314371565986,801.1999869290096,362.9369906100371,2.0,-1,-1,-1
21,8,669.3722362873287,148.20015595328297,756.2563804239404,366.5068326718085,1.0,-1,-1,-1
22,1,485.8003236913909,140.72049759140742,502.47372073964596,177.3643024638257,19.0,-1,-1,-1
22,2,1029.6955609477527,131.34964274394048,1133.0705182495885,385.20326707872454,17.0,-1,-1,-1
22,3,288.9602948039465,154.07835195073014,357.0509838144781,316.04521213750877,16.0,-1,-1,-1
22,4,541.3389015593381,144.51825277438465,563.6045894132895,196.64871520420272,11.0,-1,-1,-1
22,5,450.43659052221363,143.93535181607837,470.192508284138,191.5801854375768,10.0,-1,-1,-1
22,6,362.6527579142806,151.90327840365268,445.10072346198507,327.9635103896968,9.0,-1,-1,-1
22,7,746.1669174741922,142.96310682617934,820.3729556260593,365.0139659271406,2.0,-1,-1,-1
22,8,686.0541202742029,149.15557228393672,776.2209684621341,367.7941506044999,1.0,-1,-1,-1
23,1,990.2446317088225,137.2076391818026,1108.832916156225,385.70107011889456,17.0,-1,-1,-1
23,2,302.2796236018643,147.7714032045066,366.84042854333995,307.0267454247034,16.0,-1,-1,-1
23,3,542.4089315847048,145.10798639771963,563.9989090568838,197.19179991638657,11.0,-1,-1,-1
23,4,443.1146197916227,142.51024807794406,466.81449123479587,195.44563344395195,10.0,-1,-1,-1
23,5,379.4963692267652,150.88723107106705,462.88665665107123,327.35186340894035,9.0,-1,-1,-1
23,6,762.7880099892078,143.0763582716574,842.1972605840143,365.8374792737918,2.0,-1,-1,-1
23,7,699.2372227543777,150.068506328253,798.2423727754928,369.0156687763316,1.0,-1,-1,-1
24,1,955.8831833490873,141.6181110891607,1073.7680189143366,382.6372915626072,17.0,-1,-1,-1
24,2,315.19270795157735,143.86859479370978,387.23962820033495,323.64815979903506,16.0,-1,-1,-1
24,3,543.3854510128195,146.6485513856899,564.0767743740049,197.8228391486376,11.0,-1,-1,-1
24,4,396.0549467324567,152.31919987700257,478.6180780095046,328.3423848259414,9.0,-1,-1,-1
24,5,777.8419393913541,143.07058191762798,855.9076211999418,366.7016258163348,2.0,-1,-1,-1
24,6,705.0927529237749,148.6489270667887,811.2768076214463,369.17606288576565,1.0,-1,-1,-1
25,1,932.7617714033174,143.6009312617284,1039.7591730885647,375.9008504203729,17.0,-1,-1,-1
25,2,322.9320580652845,147.05037439758422,397.3568934972396,334.5138351504766,16.0,-1,-1,-1
25,3,543.4873113905279,148.8720967661539,563.3653728494863,198.44522853462655,11.0,-1,-1,-1
25,4,401.3380593000374,164.7260271618847,486.7431195082459,333.79755780492707,9.0,-1,-1,-1
25,5,521.1258134950251,140.95131042934716,543.8694908209429,204.47620539372676,7.0,-1,-1,-1
25,6,792.174786998821,142.39024451462478,866.2526096324987,366.17481126918045,2.0,-1,-1,-1
25,7,719.2086287542954,146.2690067796779,820.0959180209356,367.47709309827286,1.0,-1,-1,-1
26,1,501.797384585409,139.34298548915103,521.5629049440593,178.7344341387098,22.0,-1,-1,-1
26,2,912.1442942535746,143.17568419683525,1013.3902991696284,372.50456895884804,17.0,-1,-1,-1
26,3,334.86951892226193,148.7454772801358,412.7012201138765,341.46297065698764,16.0,-1,-1,-1
26,4,544.2650526226391,148.82628780164464,563.8493822915607,198.7363951983246,11.0,-1,-1,-1
26,5,416.7003358011054,158.74751880613684,500.7666016088729,330.80077567582447,9.0,-1,-1,-1
26,6,521.323811985146,142.5212314720406,545.311745330705,209.28128261841022,7.0,-1,-1,-1
26,7,810.2385322049994,138.61930249823314,882.1428226935276,363.34628109308125,2.0,-1,-1,-1
26,8,743.4944542258313,144.91898232740414,840.247773560192,366.6490370206585,1.0,-1,-1,-1
27,1,580.2652218618516,149.68002362239315,598.7791057418297,198.77394354221718,23.0,-1,-1,-1
27,2,880.4405546986079,147.1126760800692,993.5386278931362,376.6549814877008,17.0,-1,-1,-1
27,3,341.434233236477,145.97851083187095,424.20998634750606,346.0588777010815,16.0,-1,-1,-1
27,4,433.9756616854142,152.7418387901862,512.7990248458586,327.6916975563035,9.0,-1,-1,-1
27,5,521.8329438224273,143.18257625838098,546.1287135837508,211.70086503070544,7.0,-1,-1,-1
27,6,831.6604600803627,130.55933440917042,907.8274259146912,331.21284134959296,2.0,-1,-1,-1
27,7,756.1677734074701,144.98651629383775,855.4064734140322,366.7512856292151,1.0,-1,-1,-1
28,1,579.3680317114363,145.20317340706038,600.0751097541661,199.76302419425804,23.0,-1,-1,-1
28,2,865.2626174342271,147.66336558288612,983.4479924354979,375.1499873229489,17.0,-1,-1,-1
28,3,363.0427230843564,143.89629676447106,438.30969904948796,341.48463790578484,16.0,-1,-1,-1
28,4,448.9408574534135,149.890366967215,524.4014122610465,328.9356108104648,9.0,-1,-1,-1
28,5,522.7396640179556,143.38523408542744,547.3035660193032,213.19075285683533,7.0,-1,-1,-1
28,6,840.8682410768204,148.84401696251734,917.3528033618368,352.71968363076434,2.0,-1,-1,-1
28,7,760.8586526063201,146.72468537899414,863.9604558800501,368.19048522918473,1.0,-1,-1,-1
29,1,579.8008010074302,145.9495816555855,601.1811187351216,201.87895888024966,23.0,-1,-1,-1
29,2,844.0832784598208,145.526068982487,958.1467151531685,372.8175271868639,17.0,-1,-1,-1
29,3,374.8666972423217,142.18705720220441,446.3142162318575,341.2692234026795,16.0,-1,-1,-1
29,4,459.77142433820455,155.23183721138219,544.3649825920608,335.1868470902296,9.0,-1,-1,-1
29,5,522.0067832289336,142.02035139472005,548.1605783329663,213.4408264964542,7.0,-1,-1,-1
29,6,770.3865542785463,146.55051095914575,878.4886659552737,369.2995246837172,1.0,-1,-1,-1
30,1,579.510745714453,147.11470347169214,601.5345104456977,202.8965022655402,23.0,-1,-1,-1
30,2,494.3878639466516,139.4465576584132,519.0754791374179,182.60253422725248,22.0,-1,-1,-1
30,3,380.87967129574935,136.74370210566423,452.67261767959195,345.9995031589293,16.0,-1,-1,-1
30,4,541.6057539820633,147.3173142415513,561.2998618228476,203.56351779931208,11.0,-1,-1,-1
30,5,468.04960250501887,159.05615478399096,558.1208445600279,338.74061380382136,9.0,-1,-1,-1
30,6,526.0570141566067,142.28944532708798,553.6205436386725,214.42497970363897,7.0,-1,-1,-1
30,7,797.0817017434395,146.2234500983698,900.825118669432,367.63125306082,1.0,-1,-1,-1
31,1,582.2157450596027,147.06206241692817,603.572571185526,202.71013576521975,23.0,-1,-1,-1
31,2,492.4582112536137,138.84330994966433,515.7267642969194,181.8997567814357,22.0,-1,-1,-1
31,3,392.03416023595184,144.3372351306848,471.0303568814742,352.44182006381715,16.0,-1,-1,-1
31,4,543.3896023793629,145.16207042328537,563.2291351198628,200.65366781333162,11.0,-1,-1,-1
31,5,474.8080786204263,160.00142176016544,568.7155172678896,342.2428983262084,9.0,-1,-1,-1
31,6,824.09267330244,147.41291408402748,922.8608262188756,367.3616882197031,1.0,-1,-1,-1
32,1,583.9402399131726,147.64814841868684,604.7121577975043,203.4887325089303,23.0,-1,-1,-1
32,2,492.7302157652545,139.18956142574098,514.8954775494343,181.84919453623343,22.0,-1,-1,-1
32,3,396.79751834510637,139.61075582138812,484.0935529125296,357.35410058011826,16.0,-1,-1,-1
32,4,493.1049130140767,161.165955807098,578.1071890077316,342.1152741042395,9.0,-1,-1,-1
32,5,920.0779700258115,131.11555544008127,1000.4194333561147,339.23048036237276,2.0,-1,-1,-1
32,6,851.3015538908003,146.4897762543277,954.1056569415234,367.3863505250704,1.0,-1,-1,-1
33,1,587.1251472369588,147.36214593578762,606.8396337075947,201.75287803381667,23.0,-1,-1,-1
33,2,491.5097228134402,139.9989980225603,512.0894143477335,182.2198938116642,22.0,-1,-1,-1
33,3,741.7625974583036,154.32638754809327,846.6478917842112,364.25882811820213,17.0,-1,-1,-1
33,4,404.8999078157483,135.26897609745092,490.95622815504294,355.2471931092389,16.0,-1,-1,-1
33,5,514.466265251126,156.61925147809808,592.4018659570735,341.75393378862776,9.0,-1,-1,-1
33,6,938.7401223439771,137.39928772802966,1018.8904774749079,351.95541107740553,2.0,-1,-1,-1
33,7,870.6804276344551,145.9017513564242,974.0539626210277,367.6314860200818,1.0,-1,-1,-1
34,1,589.27279920963,147.17589472202957,608.6792075850908,197.45063073532913,23.0,-1,-1,-1
34,2,723.4376988443535,155.29214106638722,814.7096841277546,359.2370317820537,17.0,-1,-1,-1
34,3,421.578916988864,141.28571671679134,504.802925758086,360.3319501521024,16.0,-1,-1,-1
34,4,532.129915925225,157.4579695430109,611.624026271085,346.8172326528295,9.0,-1,-1,-1
34,5,952.4685106768536,138.779004835367,1038.9612309356205,359.2270891722012,2.0,-1,-1,-1
34,6,889.7280950584652,144.99731075280837,998.2381468393216,368.5960514252771,1.0,-1,-1,-1
35,1,697.1203405384391,155.96010477570857,791.7625214374644,357.99411725505354,17.0,-1,-1,-1
35,2,440.87401241487794,130.74271731990768,524.4474477287368,358.7603599766122,16.0,-1,-1,-1
35,3,541.5465151120274,155.0793112246441,628.2809892672805,352.0910547728797,9.0,-1,-1,-1
35,4,924.938080950137,142.56208529024696,1046.3312624124233,369.22131561927614,1.0,-1,-1,-1
36,1,676.0104891936073,159.12663132224537,780.750506966883,356.6539002129345,17.0,-1,-1,-1
36,2,457.5944470272507,137.25620728900896,543.1237428815539,364.53556694795526,16.0,-1,-1,-1
36,3,551.7203487217225,153.6829886711134,642.5974252872745,356.4876496559407,9.0,-1,-1,-1
36,4,950.5120709234502,142.01417344945295,1081.040833859123,369.13883439418646,1.0,-1,-1,-1
37,1,662.4753152856359,160.08827291549545,765.6436363735191,354.68056933060103,17.0,-1,-1,-1
37,2,464.8719337436537,138.77025919729607,554.6600950353195,366.2276731443281,16.0,-1,-1,-1
37,3,571.10615557509,152.56392716862896,659.150157290818,357.72527035970177,9.0,-1,-1,-1
37,4,970.907894111878,139.83277952369508,1106.1023596444386,368.1734503398964,1.0,-1,-1,-1
38,1,549.4920374392042,142.8269480525256,574.6383822569518,218.8557335633741,32.0,-1,-1,-1
38,2,643.422804409687,159.28864372836046,733.3101668222811,351.67447948006696,17.0,-1,-1,-1
38,3,473.6046004676144,149.45156580642129,566.1358971612119,371.4752633574303,16.0,-1,-1,-1
38,4,588.8385950341184,151.3486949963234,672.3097244242448,358.3899885137445,9.0,-1,-1,-1
38,5,993.8996372292385,137.24861698005338,1134.1510098741742,368.17751042870765,1.0,-1,-1,-1
39,1,633.1632247750657,162.0635992980155,710.0466792177959,352.06694991300895,17.0,-1,-1,-1
39,2,487.90689380932236,143.17906170132568,580.9383504643722,368.33752707037166,16.0,-1,-1,-1
39,3,603.6970980099895,151.68616204581465,692.2389125083021,361.3144291847675,9.0,-1,-1,-1
39,4,1019.8502845017431,134.05844114261726,1167.2975666933178,366.80926078051255,1.0,-1,-1,-1
40,1,512.2950372138225,133.9827506353418,601.9484666032306,361.3186093655969,16.0,-1,-1,-1
40,2,606.8191113891394,147.55373658916523,704.2302010516601,363.2048390901989,9.0,-1,-1,-1
40,3,1048.4808853508073,133.9635988641167,1201.8307259116689,367.65030361976306,1.0,-1,-1,-1
41,1,527.5018906816679,138.96564647541288,612.0398440905033,364.02066333209484,16.0,-1,-1,-1
41,2,617.5651286074855,147.59033257645393,713.8008008886562,364.3290739880659,9.0,-1,-1,-1
41,3,1073.559225293021,134.89165975066038,1225.5096969478673,367.9777031277772,1.0,-1,-1,-1
42,1,546.4798712207474,139.14419189573653,633.3704488234029,367.12964695781307,16.0,-1,-1,-1
42,2,632.627216588086,146.6129929346105,723.1013973321217,364.2898486496973,9.0,-1,-1,-1
42,3,1096.4805946934243,138.01130343606542,1239.231120807206,368.90456686055524,1.0,-1,-1,-1
43,1,554.6692514789698,136.50612499114857,646.3252854862768,367.8725228102115,16.0,-1,-1,-1
43,2,656.9694032071619,145.79281041504947,742.2053537171247,365.11701792067015,9.0,-1,-1,-1
43,3,1120.460273893456,140.1745705107999,1247.8832635640347,369.31794858047795,1.0,-1,-1,-1
44,1,527.4738813760198,140.5193693599944,549.4019446060106,205.79356586227954,37.0,-1,-1,-1
44,2,569.7979381373613,133.20167312384507,659.6365554075056,367.774109023205,16.0,-1,-1,-1
44,3,675.4481802621386,144.76516374803484,761.6783989941081,367.366215510709,9.0,-1,-1,-1
44,4,1136.1317429873718,160.30321785985703,1249.945963471375,377.07135482000933,1.0,-1,-1,-1
45,1,586.5582966487817,128.69054564782388,676.1891744633448,366.79786220000926,16.0,-1,-1,-1
45,2,690.1325931395868,146.66650242627043,782.8553456276009,369.4527269806557,9.0,-1,-1,-1
46,1,475.8450474719432,138.7943366206266,493.1307778391259,180.4169141987569,41.0,-1,-1,-1
46,2,611.7252899142893,123.72042797786254,698.1787989308323,364.5246541915863,16.0,-1,-1,-1
46,3,698.6427054117765,145.57929367685836,799.9483442219863,370.7431813354726,9.0,-1,-1,-1
47,1,483.09701957589056,175.4077624069787,543.0202814065105,321.6487331642308,42.0,-1,-1,-1
47,2,629.4654951787887,121.95710558820039,716.8272278341698,365.44402529065087,16.0,-1,-1,-1
47,3,718.3950711554912,145.11676126655786,819.2009919561021,370.29629355911027,9.0,-1,-1,-1
48,1,573.3773427115755,151.61636032965976,600.5251418861285,225.96632942855518,44.0,-1,-1,-1
48,2,453.16992825587533,169.7629835332602,522.5572431551334,330.22725878564574,42.0,-1,-1,-1
48,3,639.8401995211594,126.76603052923186,734.8789326565033,368.6227561193548,16.0,-1,-1,-1
48,4,739.3311089507265,143.54832885107908,835.3958631063358,369.17764534770595,9.0,-1,-1,-1
49,1,608.9366624967079,148.56142365682595,630.5220935253305,209.98034785741632,46.0,-1,-1,-1
49,2,575.060442540844,148.6069469061346,602.7256733163333,223.12820657881818,44.0,-1,-1,-1
49,3,425.9507602363426,160.3586097045274,509.40956280591445,335.3288023302437,42.0,-1,-1,-1
49,4,650.0512599617331,126.44338598195111,753.631837890182,370.00798989919,16.0,-1,-1,-1
49,5,753.3111726805358,141.39066844166348,846.5452436896545,367.9718453475603,9.0,-1,-1,-1
50,1,529.5035371964219,140.98934697641218,552.9521128332887,211.5120187298581,47.0,-1,-1,-1
50,2,612.3077535665157,145.99935847033998,633.550904570265,207.26028052726718,46.0,-1,-1,-1
50,3,577.3936726557017,148.1835408239856,604.8092671476593,223.35456289765017,44.0,-1,-1,-1
50,4,415.05067935848285,161.88212760506886,494.16577859140216,331.863094267899,42.0,-1,-1,-1
50,5,669.1745193806486,122.26091113985649,772.4851152284938,368.21391281583334,16.0,-1,-1,-1
50,6,767.5713959765856,141.45865234792203,869.1678490219233,369.8103048486337,9.0,-1,-1,-1
51,1,530.0182406829557,139.29897627371378,553.785525876175,210.28517473885307,47.0,-1,-1,-1
51,2,613.4542511882054,146.53988110087977,635.9718196957457,210.27894784767722,46.0,-1,-1,-1
51,3,579.0145549354822,146.9099820304309,605.9970319477964,222.8853312596686,44.0,-1,-1,-1
51,4,401.44468713883026,163.35198957863267,476.19737090638574,325.2047089182869,42.0,-1,-1,-1
51,5,695.0222530320062,120.21420974481573,792.1740888631499,365.5115928028251,16.0,-1,-1,-1
51,6,779.8344800400639,141.4153191225127,883.173624606887,369.4722922727493,9.0,-1,-1,-1
52,1,530.7718914693554,138.91274719556196,554.980219096392,211.3910516755273,47.0,-1,-1,-1
52,2,614.1118149879694,146.5641343091459,637.4437599167463,212.08880703922102,46.0,-1,-1,-1
52,3,580.6480001622776,145.78257665179663,609.3139229989231,220.85866647439465,44.0,-1,-1,-1
52,4,375.89848526677105,168.36504024433162,448.80129714060723,327.37422993199596,42.0,-1,-1,-1
52,5,713.7808102649053,118.2752669737592,806.718123095681,363.5131517203016,16.0,-1,-1,-1
52,6,798.73874208397,140.7267672858161,900.9119355811558,368.828086363266,9.0,-1,-1,-1
53,1,462.2065010273505,142.79273223574216,479.2473838709397,183.28622019138572,52.0,-1,-1,-1
53,2,563.409105915073,150.2174903839693,585.628870889831,212.3067151559151,51.0,-1,-1,-1
53,3,532.8850596699696,137.9746452484698,556.2279554610164,207.84969516024933,47.0,-1,-1,-1
53,4,615.8738389541022,147.36882037066707,639.0190218113821,211.56968458423572,46.0,-1,-1,-1
53,5,586.8917417882221,147.2196614521805,614.8194191544274,217.61288012593667,44.0,-1,-1,-1
53,6,352.2632941883695,157.33767229425717,439.0126235417399,329.2663444008899,42.0,-1,-1,-1
53,7,728.7207486577389,120.81182140416932,822.4723764081522,364.98084555339796,16.0,-1,-1,-1
53,8,827.5428535812971,140.59434187243585,922.8739011857695,368.53914676219284,9.0,-1,-1,-1
54,1,462.7728588139705,142.98368933145755,478.9836574655344,181.61585898319115,52.0,-1,-1,-1
54,2,562.0266581843545,149.83251021912483,584.5766200212282,212.92410057775905,51.0,-1,-1,-1
54,3,533.3829854068592,137.25454105702596,556.8037174637914,206.8201860488989,47.0,-1,-1,-1
54,4,618.24376751623,148.6839844641878,640.4111717274855,211.83931381391182,46.0,-1,-1,-1
54,5,587.9987595305911,146.80074800752422,616.5496959882962,221.07871432201748,44.0,-1,-1,-1
54,6,334.04372275079584,158.35572634485385,425.80137517469234,331.2233488234003,42.0,-1,-1,-1
54,7,740.1979221294642,121.17551054020493,840.5708845608314,367.42233054365875,16.0,-1,-1,-1
54,8,859.3292479705663,139.0936054898974,951.8043982814272,367.78251488875713,9.0,-1,-1,-1
55,1,540.9801575036579,141.81410803637357,582.9856287692262,218.324958417309,54.0,-1,-1,-1
55,2,462.88913291047123,143.23729701693279,479.1701319677441,182.57755576669533,52.0,-1,-1,-1
55,3,563.3919194901231,150.20182521339694,585.42421437529,213.22420308508316,51.0,-1,-1,-1
55,4,532.6652332079885,139.36682683566943,556.6178081272241,211.28167719074264,47.0,-1,-1,-1
55,5,620.3601056782462,149.9878693063798,641.7303473261246,212.10815340488134,46.0,-1,-1,-1
55,6,589.0745539410151,147.17902917179416,619.0607093757757,224.83788545691917,44.0,-1,-1,-1
55,7,310.09649921463796,157.68401983084857,400.7144164410959,328.7239195019069,42.0,-1,-1,-1
55,8,755.7484155699216,118.61160888400686,861.886749446535,368.0539566203474,16.0,-1,-1,-1
55,9,882.6692905072763,138.64110830377302,984.0552986706178,369.1177941620112,9.0,-1,-1,-1
56,1,538.6596697076326,139.39068923367103,585.9750351985946,218.95673140965584,54.0,-1,-1,-1
56,2,461.6230191605243,142.49972066631355,477.6010598840757,181.41795460443993,52.0,-1,-1,-1
56,3,563.7098150127703,149.56412667262668,585.7603718856263,214.0223683092143,51.0,-1,-1,-1
56,4,534.3828690298567,136.12705996325246,558.3028070639616,211.44960899831636,47.0,-1,-1,-1
56,5,622.6227681944489,149.38579156782768,643.6892120388758,212.12543776333834,46.0,-1,-1,-1
56,6,591.4849335080434,147.54164203008085,622.640409158938,228.26865106562374,44.0,-1,-1,-1
56,7,306.88787978782847,160.8216020876858,386.8512780712634,327.66514290557456,42.0,-1,-1,-1
56,8,777.2920078543318,114.15531529367279,887.4670516190915,368.3119350467715,16.0,-1,-1,-1
56,9,899.7378288320001,139.79793818243482,1018.3218497803007,371.12247396864643,9.0,-1,-1,-1
57,1,459.7784202647211,142.17401734594606,475.8966820172366,181.42117958743833,52.0,-1,-1,-1
57,2,565.7139028655337,150.23007248939086,587.6146315280752,215.10314047281412,51.0,-1,-1,-1
57,3,535.6555090254926,136.43712116060175,560.4234501264164,213.76572628648887,47.0,-1,-1,-1
57,4,624.7954978984912,150.22471077460455,645.6758957708109,213.46220430781187,46.0,-1,-1,-1
57,5,593.6115851024589,148.56236060236407,625.3831826621989,230.6326514479429,44.0,-1,-1,-1
57,6,288.1475840441151,160.02526687938234,367.1596149858468,326.98227165746925,42.0,-1,-1,-1
57,7,811.9909802634849,110.67221368023681,923.6447160558943,367.9956871577841,16.0,-1,-1,-1
57,8,925.8791186075514,139.0307177427597,1053.9342597103732,371.49872692170317,9.0,-1,-1,-1
58,1,459.3422366350586,141.4620507500843,476.65551818798576,182.1994176448011,52.0,-1,-1,-1
58,2,566.9072118148957,149.29962741162768,589.5811337572585,216.1006550187949,51.0,-1,-1,-1
58,3,535.9009984488215,137.4918913377041,561.7434785416248,216.31740633345566,47.0,-1,-1,-1
